id,price,year,manufacturer,condition,fuel,odometer
1767,19800,2016,gmc,excellent,gas,89100
1768,10000,1997,mercedes-benz,good,gas,73100
1769,2450,2004,ford,excellent,gas,160580
1770,16990,2015,hyundai,excellent,gas,37801
1771,14900,2019,chevrolet,excellent,gas,24000
1772,4995,2007,pontiac,good,gas,122377
1773,15995,2017,subaru,excellent,gas,79329
1774,13995,2018,chevrolet,excellent,gas,69212
1775,12995,2014,chrysler,excellent,gas,86619
1776,15995,2017,chevrolet,excellent,gas,72784
1777,11495,2016,dodge,excellent,gas,92500
1778,10495,2014,chrysler,excellent,gas,99100
1779,16800,2012,chevrolet,excellent,gas,82100
1780,22500,2017,lincoln,excellent,gas,32500
1781,14400,2017,volkswagen,good,gas,23575
1782,5995,2005,jeep,good,gas,138797
1783,3900,2010,jeep,good,gas,157000
1784,8900,2016,dodge,excellent,gas,50000
1785,22500,2017,bmw,like new,gas,23705
1786,23600,2018,subaru,good,gas,21944
1787,6995,2012,hyundai,like new,gas,99000
1788,24995,2018,subaru,excellent,gas,14015
1789,26995,2017,bmw,excellent,gas,20436
1790,34900,2016,lexus,like new,gas,19231
1791,25000,2019,cadillac,like new,gas,74000
1792,5900,1991,lexus,excellent,gas,111114
1793,3700,2011,ford,excellent,gas,159000
1794,14990,2017,hyundai,excellent,gas,37415
1795,17600,2017,ford,excellent,gas,150300
1796,14900,2016,honda,new,gas,55000
1797,13900,2014,gmc,good,gas,160000
1798,6900,2011,ford,good,gas,214000
1799,8900,2005,toyota,excellent,gas,236000
1800,6000,2008,jeep,good,gas,150957
1801,59800,2009,porsche,excellent,gas,45000
1802,17000,2017,volkswagen,like new,gas,39000
1803,3995,2007,nissan,excellent,gas,155000
1804,8900,2010,chevrolet,good,gas,200000
1805,4400,2009,dodge,excellent,gas,148000
1806,2900,2004,mercury,good,gas,76000
1807,3995,2003,honda,excellent,gas,145781
1808,19995,2019,honda,excellent,gas,14215
1809,15995,2018,ford,excellent,gas,30013
1810,14995,2015,ford,excellent,gas,57413
1811,3600,2011,kia,excellent,gas,126000
1812,17900,2013,jeep,excellent,gas,130000
1813,4499,2009,dodge,good,gas,139738
1814,9988,2012,ford,excellent,gas,160170
1815,4399,2008,honda,good,gas,146180
1816,3799,2008,ford,good,gas,111671
1817,4299,2006,honda,good,gas,161200
1818,5400,2012,ford,like new,gas,100000
1819,5000,2008,mitsubishi,fair,gas,142909
1820,4700,2012,cadillac,excellent,gas,165000
1821,6500,2010,subaru,good,gas,157000
1822,4800,2012,ford,excellent,gas,123000
1823,5000,2012,chevrolet,excellent,gas,91044
1824,5500,2009,pontiac,excellent,gas,114641
1825,2500,2006,gmc,fair,gas,121000
1826,12900,2014,chevrolet,excellent,gas,103442
1827,34999,2015,gmc,excellent,gas,111189
1828,24999,2015,mercedes-benz,excellent,gas,67915
1829,12999,2013,ford,excellent,gas,118896
1830,16495,2014,jeep,excellent,gas,126315
1831,3800,2005,cadillac,good,gas,230000
1832,6900,2010,ford,good,gas,176000
1833,3500,2007,ford,good,gas,130100
1834,32500,2019,ram,like new,gas,10700
1835,8000,2015,chrysler,excellent,gas,93000
1836,2900,2015,nissan,excellent,gas,129000
1837,4299,2009,mitsubishi,good,gas,96000
1838,13900,2017,cadillac,good,gas,106000
1839,8900,2017,buick,good,gas,56000
1840,2500,2006,audi,fair,gas,199999
1841,24000,2017,lincoln,like new,gas,33000
1842,10500,2016,chevrolet,like new,gas,57106
1843,40800,2019,ram,like new,gas,13500
1844,9950,2016,chevrolet,excellent,gas,15000
1845,12000,2011,bmw,like new,gas,116905
1846,9950,2013,ford,excellent,gas,202259
1847,13500,2014,kia,excellent,gas,72000
1848,4500,2012,chevrolet,good,gas,154720
1849,8700,2000,jeep,fair,gas,121490
1850,5000,2004,ford,good,gas,156955
1851,2300,2003,nissan,good,gas,167000
1852,2100,2000,gmc,good,gas,148623
1853,6500,2010,chrysler,like new,gas,117000
1854,5000,2008,pontiac,excellent,gas,129455
1855,12900,2013,bmw,excellent,gas,117000
1856,15000,2002,jeep,excellent,gas,151971
1857,10995,2017,chevrolet,excellent,gas,157000
1858,24995,2011,ford,good,gas,135750
1859,41995,2012,ram,good,diesel,116930
1860,27995,2011,chevrolet,good,diesel,99653
1861,38995,2016,ford,good,diesel,154705
1862,10500,2013,dodge,excellent,gas,151000
1863,12495,2014,honda,like new,gas,118000
1864,25000,2007,chevrolet,excellent,gas,62700
1865,9000,2011,gmc,excellent,gas,140000
1866,4500,2016,chevrolet,excellent,gas,124000
1867,2500,2015,ford,fair,gas,93000
1868,18500,2017,chrysler,excellent,gas,61000
1869,2500,2012,bmw,fair,gas,120000
1870,19600,2017,chevrolet,excellent,gas,88800
1871,4500,2006,volkswagen,good,diesel,123000
1872,16590,2009,bmw,good,gas,55930
1873,6900,2010,chevrolet,good,gas,2500
1874,7000,2004,bmw,good,gas,152000
1875,38990,2015,chevrolet,good,gas,48774
1876,32800,2019,ford,excellent,gas,50200
1877,5800,2009,toyota,excellent,hybrid,163250
1878,2100,2013,chevrolet,excellent,gas,173000
1879,17000,2016,dodge,like new,gas,44000
1880,21000,2017,jeep,excellent,gas,52000
1881,13995,2016,chevrolet,like new,gas,100002
1882,6000,2013,ford,excellent,gas,118000
1883,10900,2010,ford,good,gas,105000
1884,29895,2018,chevrolet,excellent,gas,61667
1885,3200,2008,chrysler,good,gas,200000
1886,8200,1972,ford,excellent,gas,72000
1887,5000,2008,mitsubishi,excellent,gas,142909
1888,8200,2010,jeep,excellent,gas,138728
1889,16995,2018,volkswagen,excellent,gas,23587
1890,19900,2007,ram,good,diesel,164000
1891,18900,2009,ford,good,gas,62000
1892,4995,2010,ford,excellent,gas,135675
1893,3400,2007,saturn,good,gas,168000
1894,72900,2019,ram,excellent,diesel,26557
1895,7900,2009,gmc,good,gas,227000
1896,2900,2005,chevrolet,good,gas,133000
1897,7900,2009,ford,good,gas,193000
1898,16500,2015,subaru,like new,gas,77000
1899,4999,2007,honda,good,gas,116641
1900,7900,2012,ford,good,gas,148000
1901,17300,2015,honda,like new,gas,100000
1902,19900,2008,chevrolet,good,diesel,213000
1903,6900,2012,jeep,good,gas,158000
1904,10900,2015,volkswagen,good,diesel,123000
1905,5900,2011,subaru,good,gas,154000
1906,24995,2020,volkswagen,excellent,gas,4510
1907,10900,2009,ford,good,gas,153000
1908,28000,2014,ram,excellent,gas,54522
1909,7900,2004,infiniti,good,gas,145000
1910,3200,2004,ford,excellent,gas,128287
1911,12900,2005,ford,good,diesel,152000
1912,10300,2012,honda,excellent,gas,138965
1913,10495,2015,ford,excellent,gas,36234
1914,4900,2009,nissan,good,gas,193000
1915,6500,2013,chevrolet,excellent,gas,133706
1916,24995,2019,gmc,excellent,gas,9197
1917,6900,2006,gmc,good,gas,196000
1918,4250,2008,nissan,good,gas,116000
1919,35895,2018,gmc,excellent,gas,27388
1920,5900,2006,mercedes-benz,good,gas,155000
1921,7500,2012,dodge,excellent,gas,113893
1922,6900,2009,rover,good,gas,179000
1923,4999,2011,ford,good,gas,132720
1924,10900,2015,ford,good,gas,118000
1925,5900,2010,nissan,good,gas,128000
1926,45000,2018,audi,excellent,gas,25177
1927,2900,2007,pontiac,good,gas,213000
1928,19990,2017,subaru,good,gas,29926
1929,22990,2018,honda,good,diesel,47829
1930,31990,2019,nissan,good,gas,4041
1931,29990,2019,volkswagen,good,gas,15471
1932,31990,2016,lexus,good,gas,25804
1933,38590,2019,ford,good,gas,15266
1934,27590,2017,bmw,good,gas,41410
1935,7995,2010,mazda,excellent,gas,203647
1936,28590,2019,fiat,good,gas,3662
1937,36900,2019,ford,excellent,gas,42262
1938,36990,2013,mercedes-benz,good,gas,60708
1939,8500,1994,pontiac,excellent,gas,102000
1940,4995,2009,chevrolet,excellent,gas,152695
1941,21590,2017,buick,good,gas,14934
1942,18590,2017,volkswagen,good,gas,25248
1943,25990,2019,ford,good,gas,21480
1944,4995,2008,saturn,excellent,gas,163602
1945,5995,2007,gmc,excellent,gas,175774
1946,6499,2011,buick,excellent,gas,123000
1947,19800,2014,chevrolet,excellent,gas,118900
1948,3995,2004,subaru,excellent,gas,222815
1949,17950,2017,ford,like new,gas,43000
1950,5995,2008,lexus,excellent,gas,170550
1951,6900,2013,chevrolet,good,gas,150000
1952,2400,2006,dodge,excellent,gas,146000
1953,22995,2012,porsche,excellent,gas,96153
1954,12995,2013,nissan,excellent,gas,113434
1955,15995,2017,nissan,excellent,gas,52436
1956,7995,2013,dodge,excellent,gas,129462
1957,12495,2017,ford,excellent,gas,138366
1958,20995,2017,chevrolet,excellent,gas,28347
1959,19900,2014,chevrolet,excellent,gas,122125
1960,3995,2007,chevrolet,excellent,gas,186579
1961,6500,2009,pontiac,good,gas,78870
1962,4495,2003,toyota,excellent,gas,117338
1963,15000,1995,ford,like new,diesel,62410
1964,26500,2017,audi,like new,gas,52786
1965,20000,2020,ford,excellent,gas,5858
1966,31590,2015,bmw,good,gas,22406
1967,69900,2020,jeep,like new,gas,890
1968,34590,2016,mercedes-benz,good,gas,42973
1969,18590,2015,mini,good,gas,49499
1970,18990,2012,acura,good,gas,36309
1971,31990,2014,audi,good,gas,54687
1972,18990,2018,mazda,good,gas,18553
1973,21590,2018,buick,good,gas,13031
1974,23590,2017,audi,good,gas,25343
1975,28590,2016,mercedes-benz,good,gas,24531
1976,22590,2017,ram,good,gas,39508
1977,34990,2020,nissan,good,gas,13188
1978,24590,2018,volkswagen,good,gas,39802
1979,4700,2014,ford,excellent,gas,160000
1980,4500,2008,ford,excellent,gas,138268
1981,8000,2011,mitsubishi,excellent,gas,125996
1982,7500,2014,kia,like new,gas,81376
1983,34895,2019,gmc,excellent,gas,24833
1984,5995,2010,ford,excellent,gas,113800
1985,24995,2017,ford,excellent,gas,29818
1986,10000,2008,ford,excellent,gas,224807
1987,13900,2012,chevrolet,excellent,gas,53486
1988,31000,2013,jeep,excellent,gas,83093
1989,12999,2013,gmc,excellent,gas,95600
1990,15999,2014,cadillac,excellent,gas,92680
1991,11299,2017,ford,excellent,gas,103480
1992,22500,2017,ford,like new,gas,26757
1993,8600,1985,pontiac,good,gas,45000
1994,2500,2012,chrysler,excellent,gas,89000
1995,14900,2013,ford,good,gas,189000
1996,7900,2004,infiniti,good,gas,163000
1997,8900,2009,ford,good,gas,157000
1998,18900,2010,ford,good,gas,73000
1999,10900,2009,ram,excellent,gas,155000
2000,16900,2019,gmc,like new,gas,27000
2001,19000,2020,gmc,like new,gas,12000
2002,2500,2009,dodge,good,gas,133000
2003,18200,2012,volkswagen,excellent,gas,38105
2004,27500,2011,ford,excellent,diesel,185664
2005,41000,2018,chevrolet,like new,gas,52800
2006,3500,2008,mazda,good,gas,178000
2007,3200,2008,mazda,good,gas,181000
2008,4950,2007,pontiac,excellent,gas,75226
2009,24900,2017,ram,like new,gas,43000
2010,3000,2009,pontiac,fair,gas,165000
2011,15000,2015,mini,like new,gas,59028
2012,9999,2012,toyota,excellent,gas,90000
2013,16000,2004,pontiac,excellent,gas,62000
2014,12000,1999,ford,good,gas,83900
2015,5000,2004,chrysler,good,gas,146000
2016,19500,2016,cadillac,like new,gas,65000
2017,9500,2008,gmc,good,gas,136800
2018,3500,2005,mercedes-benz,good,gas,155000
2019,5800,2010,lincoln,excellent,gas,129650
2020,6000,2009,dodge,good,gas,116097
2021,77995,2018,mercedes-benz,like new,gas,20079
2022,6500,2008,saturn,excellent,gas,64021
2023,24995,2017,ford,excellent,gas,71136
2024,3995,2007,saturn,good,gas,102150
2025,3000,2008,mercury,fair,gas,158411
2026,22995,2019,gmc,excellent,gas,82212
2027,4900,2009,ford,good,gas,152000
2028,22500,1983,chevrolet,excellent,gas,92000
2029,24995,2020,jeep,like new,gas,10759
2030,47995,2016,land rover,excellent,gas,57457
2031,4700,2006,honda,like new,gas,139000
2032,16995,2017,chevrolet,excellent,gas,65335
2033,5000,2012,chevrolet,like new,gas,86499
2034,22995,2017,cadillac,like new,gas,36402
2035,17995,2012,ford,excellent,gas,117076
2036,23590,2012,ford,good,gas,53752
2037,20990,2013,hyundai,good,gas,45720
2038,27990,2018,acura,good,gas,30791
2039,4300,2008,dodge,excellent,gas,84000
2040,12500,2018,chevrolet,excellent,gas,18000
2041,35000,2015,tesla,fair,electric,87000
2042,9750,2018,chevrolet,excellent,gas,56000
2043,6500,2013,ford,excellent,gas,106000
2044,2000,1981,fiat,fair,gas,78000
2045,19795,2015,jeep,like new,gas,68000
2046,16590,2009,infiniti,good,gas,81993
2047,18900,2018,dodge,excellent,gas,31500
2048,21590,2018,volkswagen,good,gas,14775
2049,5995,2010,jeep,like new,gas,77801
2050,20000,2010,ram,excellent,gas,63000
2051,7900,2008,ford,excellent,gas,181090
2052,16000,2007,chevrolet,like new,gas,94000
2053,7500,2005,pontiac,excellent,gas,95000
2054,16990,2015,lexus,good,gas,82764
2055,29990,2016,gmc,good,gas,42031
2056,35590,2011,porsche,good,gas,8399
2057,8900,2011,chevrolet,good,gas,149000
2058,6000,2013,ford,excellent,gas,146000
2059,24750,2015,chevrolet,excellent,gas,133000
2060,2100,2008,saturn,excellent,gas,100000
2061,16990,2015,volkswagen,good,gas,49203
2062,11800,2014,acura,excellent,gas,96000
2063,2500,2004,mercury,good,gas,121000
2064,11800,2012,jaguar,excellent,gas,67000
2065,28895,2018,gmc,excellent,gas,28110
2066,22590,2018,subaru,good,gas,17472
2067,45000,2019,ford,excellent,gas,18926
2068,20995,2018,gmc,excellent,gas,37338
2069,4000,2007,saturn,excellent,gas,166379
2070,27990,2015,audi,good,gas,35035
2071,3200,2011,jeep,excellent,gas,155000
2072,10900,2011,gmc,good,gas,162000
2073,3000,2008,ford,excellent,gas,175670
2074,31895,2018,gmc,excellent,gas,17017
2075,31500,2015,ford,excellent,diesel,137370
2076,19995,2020,volkswagen,excellent,gas,4441
2077,36900,2020,ford,excellent,gas,9237
2078,2300,2003,infiniti,excellent,gas,173000
2079,18295,2018,ford,excellent,gas,19099
2080,21000,1979,chevrolet,like new,gas,64000
2081,39995,2017,dodge,excellent,gas,33732
2082,27590,2012,jeep,good,gas,52172
2083,36990,2020,bmw,good,gas,3723
2084,5900,2013,ford,good,gas,164000
2085,14000,2019,ford,excellent,gas,21750
2086,39590,2018,audi,good,gas,48640
2087,19990,2018,honda,good,gas,18020
2088,7500,2012,toyota,excellent,gas,94000
2089,14600,1991,jeep,good,gas,133700
2090,28800,2019,ford,excellent,gas,16182
2091,4500,2008,chrysler,excellent,gas,140516
2092,4500,2013,dodge,like new,gas,109000
2093,3999,2006,toyota,good,gas,176750
2094,19590,2018,subaru,good,gas,36647
2095,2600,2005,infiniti,good,gas,233818
2096,7900,2014,jeep,good,gas,133000
2097,3700,2012,buick,excellent,gas,138000
2098,7900,2009,gmc,good,gas,210515
2099,3500,2008,chevrolet,good,gas,233800
2100,2950,2004,pontiac,good,diesel,91000
2101,6800,2009,chevrolet,excellent,gas,89650
2102,4150,2006,buick,good,gas,135168
2103,12500,1995,gmc,excellent,gas,184412
2104,3000,2007,chevrolet,good,gas,194355
2105,5000,2010,mercury,excellent,gas,184548
2106,4900,2003,ram,good,gas,59000
2107,5495,2010,gmc,good,gas,181983
2108,7000,2010,ford,excellent,gas,159721
2109,4900,2003,chevrolet,good,gas,141947
2110,28000,2017,gmc,excellent,gas,67600
2111,13900,2008,chevrolet,good,gas,181364
2112,7000,1999,ford,fair,gas,236196
2113,23900,2016,dodge,like new,gas,30300
2114,7500,2009,buick,excellent,gas,156022
2115,4650,2008,chevrolet,fair,gas,239040
2116,15800,2016,chevrolet,excellent,gas,159600
2117,3500,2006,chevrolet,excellent,gas,189681
2118,21800,2013,chevrolet,like new,gas,25700
2119,16500,2015,toyota,excellent,gas,68000
2120,8900,2011,toyota,good,gas,144000
2121,4000,2004,chevrolet,excellent,gas,204001
2122,12500,2017,ford,excellent,gas,9212
2123,18900,2015,cadillac,excellent,gas,73200
2124,4900,2010,ford,good,gas,138000
2125,2550,2007,mitsubishi,fair,gas,123448
2126,2000,1994,dodge,good,gas,130695
2127,25000,2009,ram,good,diesel,150000
2128,21995,2011,chevrolet,excellent,gas,131080
2129,3495,2005,mercury,good,gas,216266
2130,24995,2013,gmc,like new,gas,48566
2131,23995,2019,ford,like new,gas,17820
2132,5995,2005,ford,excellent,gas,165753
2133,32995,2018,ford,like new,gas,17358
2134,8995,2008,ford,excellent,gas,103102
2135,13900,2012,ford,like new,gas,60192
2136,19995,2019,ford,like new,gas,4364
2137,28995,2017,ford,like new,gas,53419
2138,3995,2005,chevrolet,good,gas,203556
2139,6995,2009,chevrolet,excellent,gas,137042
2140,26995,2012,gmc,excellent,gas,104988
2141,7900,2015,chevrolet,excellent,gas,115648
2142,4495,1999,chevrolet,excellent,gas,96709
2143,30600,2019,ford,excellent,gas,40600
2144,16800,2007,gmc,excellent,gas,98500
2145,6700,2011,chevrolet,like new,hybrid,154000
2146,16800,2019,gmc,excellent,gas,98000
2147,28590,2017,jeep,good,gas,32918
2148,8900,2004,ford,good,gas,68000
2149,7000,2011,ford,excellent,gas,91000
2150,14500,2014,ford,excellent,gas,108000
2151,13800,2008,ford,excellent,gas,115700
2152,2400,2006,buick,fair,gas,191082
2153,9995,2008,toyota,excellent,gas,180500
2154,9500,2010,chevrolet,excellent,gas,71000
2155,31000,2019,buick,like new,gas,12344
2156,22900,2013,ford,good,gas,177000
2157,12000,2010,chevrolet,good,gas,83000
2158,8995,2005,ram,good,gas,138222
2159,7750,2014,chevrolet,like new,gas,135302
2160,4500,2010,chrysler,fair,gas,186200
2161,3950,2008,chrysler,like new,gas,140652
2162,6950,1990,chevrolet,like new,gas,123353
2163,9550,2012,gmc,like new,gas,124199
2164,54975,2020,gmc,excellent,gas,17000
2165,18400,2009,jeep,good,gas,98000
2166,48900,2018,chevrolet,like new,diesel,43034
2167,6500,2006,bmw,good,gas,118122
2168,2000,2005,pontiac,excellent,gas,215391
2169,16995,2004,chevrolet,excellent,gas,133166
2170,69900,2020,jeep,good,gas,890
2171,9900,2012,honda,excellent,gas,114555
2172,45300,2018,ram,excellent,diesel,34125
2173,13900,2002,ford,good,diesel,163000
2174,6995,2014,hyundai,good,hybrid,145908
2175,7000,2008,buick,excellent,gas,116019
2176,9995,2009,buick,like new,gas,105000
2177,3200,2009,chevrolet,good,gas,140000
2178,3200,2004,mazda,good,gas,150000
2179,5995,2009,chevrolet,excellent,gas,171992
2180,3500,2004,chevrolet,excellent,gas,90945
2181,3500,2003,ford,excellent,gas,130605
2182,3500,2007,ford,excellent,gas,194864
2183,9900,2013,nissan,good,gas,139000
2184,4900,2013,dodge,good,gas,156000
2185,8900,2011,ford,good,gas,234000
2186,3900,2010,chevrolet,good,gas,169000
2187,6500,2005,chevrolet,excellent,gas,178517
2188,3900,2009,ford,good,gas,141000
2189,2600,2010,chevrolet,good,gas,176200
2190,7950,2013,ford,excellent,gas,73976
2191,19950,2014,gmc,excellent,gas,167202
2192,15950,2014,ford,excellent,gas,142392
2193,11950,2014,ford,excellent,gas,77995
2194,7950,2016,chevrolet,excellent,gas,84525
2195,11950,2014,chevrolet,excellent,gas,58611
2196,8950,2012,honda,excellent,gas,140438
2197,11950,2010,gmc,excellent,gas,166763
2198,17450,2015,jeep,excellent,gas,113214
2199,7950,2014,kia,excellent,gas,100732
2200,12900,2014,ford,good,gas,208000
2201,5900,2013,chrysler,good,gas,135000
2202,7900,2011,jeep,good,gas,177000
2203,4900,2008,cadillac,good,gas,144000
2204,8900,2007,ford,good,gas,164000
2205,5900,2012,chevrolet,good,gas,128000
2206,6900,2013,honda,good,gas,168000
2207,2900,2009,ford,good,gas,129000
2208,17900,2013,jeep,good,gas,164000
2209,16900,2014,ford,good,gas,137000
2210,3900,2008,saturn,good,gas,111000
2211,26990,2017,mazda,good,gas,4068
2212,6200,2010,ford,good,gas,96370
2213,7800,2008,chevrolet,good,gas,149000
2214,12000,1985,chevrolet,like new,gas,64000
2215,18500,2005,ford,like new,gas,21000
2216,7995,2009,chevrolet,good,gas,214369
2217,3500,2007,chevrolet,excellent,gas,220182
2218,6499,2011,chevrolet,excellent,gas,165314
2219,29500,2018,chrysler,excellent,gas,16600
